47.313559;-2.311285
47.313539;-2.311257
47.313411;-2.310693
47.313351;-2.310478
47.313201;-2.309938
47.313148;-2.309714
47.313148;-2.309714
47.313128;-2.309720
47.313106;-2.309717
47.313085;-2.309705
47.313071;-2.309693
47.313055;-2.309670
47.313042;-2.309636
47.313037;-2.309612
47.313036;-2.309591
47.313036;-2.309577
47.313039;-2.309555
47.313044;-2.309533
47.313052;-2.309513
47.313065;-2.309492
47.313082;-2.309474
47.313098;-2.309464
47.313098;-2.309464
47.313028;-2.309218
47.312907;-2.308934
47.312814;-2.308712
47.312671;-2.308363
47.312621;-2.308237
47.312573;-2.308099
47.312531;-2.307971
47.312485;-2.307812
47.312446;-2.307655
47.312403;-2.307431
47.312349;-2.307155
47.312281;-2.306858
47.312201;-2.306490
47.312140;-2.306217
47.312050;-2.305803
47.311987;-2.305511
47.311946;-2.305312
47.311886;-2.305021
47.311833;-2.304734
47.311758;-2.304321
47.311655;-2.303770
47.311640;-2.303657
47.311637;-2.303549
47.311636;-2.303443
47.311647;-2.303336
47.311784;-2.302706
47.311800;-2.302545
47.311802;-2.302385
47.311755;-2.302066
47.311691;-2.301794
47.311648;-2.301594
47.311591;-2.301312
47.311527;-2.301012
47.311500;-2.300893
47.311442;-2.300639
47.311354;-2.300275
47.311270;-2.300014
47.311168;-2.299647
47.310686;-2.297986
47.310509;-2.297426
47.310384;-2.297047
47.310548;-2.296902
47.311201;-2.296217
47.311662;-2.295844
47.311686;-2.295801
47.311690;-2.295703
47.311419;-2.294883
47.311404;-2.294803
47.311404;-2.294750
47.311417;-2.294699
47.311442;-2.294658
47.311864;-2.294284
47.312360;-2.293919
47.312539;-2.293776
47.312572;-2.293733
47.312595;-2.293664
47.312608;-2.293597
47.312608;-2.293514
47.312598;-2.293434
47.312582;-2.293362
47.312241;-2.291962
47.312140;-2.291501
47.312094;-2.291225
47.312050;-2.290908
47.312003;-2.290499
47.311977;-2.290101
47.311938;-2.289789
47.311881;-2.289464
47.311727;-2.288888
47.311781;-2.288868
47.311915;-2.288783
47.312260;-2.288483
47.312388;-2.288382
47.313459;-2.287613
47.313616;-2.287527
47.313813;-2.287462
47.314345;-2.287328
47.314948;-2.287122
47.314996;-2.287112
47.315021;-2.287115
47.315048;-2.287131
47.315169;-2.287227
47.315240;-2.287285
47.315329;-2.287359
47.315425;-2.287410
47.315503;-2.287423
47.315572;-2.287417
47.315769;-2.287370
47.316090;-2.287328
47.316205;-2.287338
47.316337;-2.287366
47.316447;-2.287423
47.316555;-2.287482
47.316692;-2.287580
47.317223;-2.287966
47.317335;-2.288031
47.317458;-2.288093
47.317732;-2.288173
47.318262;-2.288319
47.318589;-2.288387
47.318658;-2.288386
47.318692;-2.288292
47.318800;-2.287261
47.318833;-2.286928
47.318896;-2.286191
47.318922;-2.286037
47.319019;-2.285891
47.318972;-2.285650
47.318944;-2.285435
47.318935;-2.285292
47.318939;-2.285083
47.318968;-2.284429
47.318963;-2.284259
47.318940;-2.284115
47.318922;-2.283955
47.318882;-2.283758
47.318675;-2.282758
47.318617;-2.282447
47.318584;-2.282132
47.318575;-2.281765
47.318597;-2.281587
47.318625;-2.281498
47.318609;-2.281295
47.318590;-2.280446
47.318582;-2.280046
47.318570;-2.279427
47.318563;-2.279146
47.318580;-2.278820
47.318627;-2.278253
47.318639;-2.277896
47.318651;-2.277162
47.318640;-2.276669
47.318590;-2.275301
47.318539;-2.273547
47.318507;-2.272790
47.318438;-2.270815
47.318314;-2.267805
47.318320;-2.267703
47.318342;-2.267612
47.318388;-2.267505
47.318480;-2.267390
47.318758;-2.267182
47.319447;-2.266606
47.319697;-2.266414
47.320206;-2.266077
47.320564;-2.265868
47.320704;-2.265837
47.320856;-2.265820
47.321020;-2.265862
47.321127;-2.265890
47.321276;-2.265967
47.321409;-2.266015
47.321561;-2.266058
47.321719;-2.266080
47.321911;-2.266083
47.322200;-2.266057
47.322722;-2.266045
47.322796;-2.266024
47.322855;-2.265996
47.322916;-2.265936
47.323058;-2.265749
47.323238;-2.265534
47.323308;-2.265462
47.323389;-2.265391
47.323472;-2.265336
47.323576;-2.265294
47.323653;-2.265265
47.323720;-2.265282
47.323764;-2.265328
47.323791;-2.265458
47.323846;-2.265759
47.323931;-2.266067
47.324025;-2.266289
47.324138;-2.266597
47.324161;-2.266692
47.324174;-2.266805
47.324181;-2.267119
47.324185;-2.267328
47.324194;-2.267707
47.324213;-2.268142
47.324240;-2.268452
47.324273;-2.268717
47.324361;-2.269163
47.324478;-2.269758
47.324502;-2.269909
47.324511;-2.270051
47.324493;-2.270135
47.324471;-2.270179
47.324435;-2.270221
47.324389;-2.270246
47.324346;-2.270246
47.323899;-2.270203
47.323843;-2.270212
47.323808;-2.270251
47.323790;-2.270298
47.323781;-2.270382
47.323778;-2.270463
47.323781;-2.270653
47.323800;-2.270823
47.323812;-2.271035
47.323825;-2.271314
47.323830;-2.271402
47.323824;-2.271497
47.323812;-2.271576
47.323786;-2.271675
47.323756;-2.271766
47.323659;-2.272024
47.323617;-2.272147
47.323593;-2.272238
47.323562;-2.272309
47.323517;-2.272382
47.323450;-2.272479
47.323380;-2.272561
47.323238;-2.272686
47.322952;-2.272883
47.322658;-2.273045
47.322584;-2.273091
47.322535;-2.273136
47.322494;-2.273196
47.322486;-2.273228
47.322480;-2.273249
47.322471;-2.273324
47.322472;-2.273485
47.322485;-2.273612
47.322498;-2.273698
47.322510;-2.273886
47.322504;-2.274060
47.322470;-2.274294
47.322399;-2.274687
47.322395;-2.274796
47.322395;-2.274954
47.322399;-2.275056
47.322453;-2.275029
47.322519;-2.274997
47.322634;-2.274972
47.322775;-2.274972
47.322966;-2.275004
47.323293;-2.275055
47.323542;-2.275090
47.323595;-2.275259
47.323634;-2.275421
47.323658;-2.275611
47.323658;-2.275743
47.323640;-2.275867
47.323612;-2.275968
47.323588;-2.276060
47.323572;-2.276287
47.323534;-2.276562
47.323474;-2.276933
47.323412;-2.277348
47.323392;-2.277475
47.323348;-2.277678
47.323291;-2.277902
47.323260;-2.278030
47.323232;-2.278100
47.323119;-2.278352
47.323292;-2.278342
47.323879;-2.278322
47.324357;-2.278297
47.324904;-2.278277
47.324985;-2.278300
47.325060;-2.278356
47.325130;-2.278453
47.325180;-2.278563
47.325729;-2.281130
47.326137;-2.283065
47.326167;-2.283164
47.326226;-2.283280
47.326287;-2.283368
47.326357;-2.283419
47.326418;-2.283438
47.326501;-2.283425
47.326603;-2.283365
47.327007;-2.283056
47.327031;-2.283204
47.327088;-2.283714
47.327153;-2.284435
47.327185;-2.284801
47.327210;-2.285023
47.327238;-2.285356
47.327264;-2.285526
47.327291;-2.285659
47.327335;-2.285789
47.327380;-2.285892
47.327587;-2.286297
47.327714;-2.286538
47.327748;-2.286603
47.327796;-2.286714
47.327846;-2.286866
47.327883;-2.287051
47.327947;-2.287669
47.327956;-2.287797
47.327960;-2.287897
47.327954;-2.288027
47.327930;-2.288142
47.327844;-2.288415
47.327765;-2.288686
47.327726;-2.288829
47.327699;-2.288941
47.327677;-2.289067
47.327658;-2.289191
47.327642;-2.289341
47.327592;-2.290024
47.327592;-2.290024
47.327561;-2.290497
47.327533;-2.290928
47.327532;-2.291210
47.327579;-2.291255
47.327652;-2.291341
47.327722;-2.291426
47.327773;-2.291487
47.327873;-2.291568
47.327904;-2.291811
47.327923;-2.291893
47.327979;-2.292030
47.327862;-2.292228
47.327659;-2.292578
47.327459;-2.292887
47.327366;-2.293092
47.327299;-2.293256
47.327139;-2.293701
47.327026;-2.293963
47.326944;-2.294250
47.326909;-2.294322
47.326865;-2.294411
47.326831;-2.294535
47.326783;-2.294719
47.326713;-2.294978
47.326628;-2.295399
47.326545;-2.295733
47.326473;-2.295958
47.326388;-2.296161
47.326240;-2.296444
47.325877;-2.297059
47.325681;-2.297402
47.325601;-2.297533
47.325509;-2.297641
47.325331;-2.297800
47.325220;-2.297908
47.324971;-2.298159
47.324765;-2.298336
47.324521;-2.298518
47.324440;-2.298598
47.324234;-2.298808
47.323938;-2.299025
47.323869;-2.299033
47.323801;-2.298995
47.323553;-2.298466
47.323440;-2.298224
47.323356;-2.298052
47.323202;-2.297775
47.322687;-2.296842
47.322583;-2.296667
47.322517;-2.296626
47.322461;-2.296644
47.322313;-2.296819
47.322193;-2.296993
47.322095;-2.297117
47.321994;-2.297217
47.321806;-2.297393
47.321732;-2.297441
47.321622;-2.297501
47.321508;-2.297597
47.321311;-2.297805
47.321349;-2.297907
47.321374;-2.298004
47.321406;-2.298080
47.321431;-2.298124
47.321459;-2.298168
47.321474;-2.298195
47.321487;-2.298239
47.321492;-2.298279
47.321492;-2.298312
47.321486;-2.298361
47.321477;-2.298414
47.321469;-2.298437
47.321369;-2.298496
47.321360;-2.298501
47.321364;-2.298499
47.321330;-2.298517
47.321302;-2.298519
47.321278;-2.298509
47.321254;-2.298487
47.321233;-2.298472
47.321204;-2.298463
47.321174;-2.298468
47.321126;-2.298492
47.320968;-2.298631
47.320715;-2.298864
47.320703;-2.298882
47.320695;-2.298904
47.320691;-2.298940
47.320689;-2.298967
47.320681;-2.298991
47.320669;-2.299009
47.320650;-2.299024
47.320631;-2.299031
47.320598;-2.299037
47.320575;-2.299046
47.320524;-2.299083
47.320484;-2.299130
47.320445;-2.299145
47.320348;-2.299541
47.320317;-2.299643
47.320285;-2.299737
47.320213;-2.299931
47.320141;-2.300128
47.320128;-2.300163
47.320020;-2.300465
47.319960;-2.300630
47.319871;-2.300889
47.319848;-2.300972
47.319831;-2.301074
47.319813;-2.301197
47.319801;-2.301250
47.319791;-2.301279
47.319760;-2.301351
47.319642;-2.301591
47.319447;-2.301956
47.319329;-2.302129
47.319312;-2.302152
47.319266;-2.302199
47.319239;-2.302235
47.319073;-2.302482
47.318989;-2.302584
47.318885;-2.302682
47.318789;-2.302752
47.318686;-2.302773
47.318546;-2.302798
47.318387;-2.302858
47.318277;-2.302911
47.318088;-2.303030
47.317976;-2.303085
47.317881;-2.303155
47.317788;-2.303266
47.317702;-2.303367
47.317612;-2.303481
47.317495;-2.303543
47.317434;-2.303711
47.317414;-2.303821
47.317401;-2.303960
47.317372;-2.304079
47.317304;-2.304204
47.317297;-2.304199
47.317304;-2.304204
47.317321;-2.304222
47.317336;-2.304250
47.317346;-2.304282
47.317352;-2.304311
47.317353;-2.304342
47.317350;-2.304374
47.317341;-2.304406
47.317332;-2.304428
47.317324;-2.304442
47.317305;-2.304466
47.317283;-2.304482
47.317259;-2.304490
47.317234;-2.304489
47.317212;-2.304482
47.317193;-2.304468
47.317123;-2.304638
47.317076;-2.304784
47.317042;-2.304919
47.317020;-2.305068
47.317018;-2.305370
47.317032;-2.305646
47.317039;-2.305815
47.317059;-2.306239
47.317071;-2.306523
47.316989;-2.306542
47.316709;-2.306699
47.316446;-2.306842
47.316392;-2.306883
47.316346;-2.306919
47.316265;-2.307009
47.316061;-2.307288
47.315917;-2.307495
47.315815;-2.307625
47.315685;-2.307806
47.315615;-2.307920
47.315550;-2.308060
47.315458;-2.308299
47.315390;-2.308534
47.315344;-2.308813
47.315280;-2.309046
47.315215;-2.309221
47.315139;-2.309359
47.314598;-2.310290
47.314664;-2.310448
47.314672;-2.310515
47.314660;-2.310603
47.314629;-2.310602
47.314605;-2.310608
47.314584;-2.310618
47.314255;-2.310887
47.314186;-2.310937
47.313985;-2.311049
47.313559;-2.311285
